pred_loss,adv_loss,val_acc,adv_acc,maj_base,adv_bal,alpha
0.6218416631221771,0.6871015191078186,0.6644444465637207,0.5855555534362793,0.7055555582046509,0.5947110384786807,0.0
0.5905751183629036,0.6600718945264816,0.6727777719497681,0.6150000095367432,0.7055555582046509,0.5996360124795721,0.0
0.591438926756382,0.6557404771447182,0.6766666769981384,0.6144444346427917,0.7055555582046509,0.6019907888872382,0.0
0.5900068834424019,0.6511550292372703,0.6733333468437195,0.6127777695655823,0.7055555582046509,0.6002599910860199,0.0
0.5889123141765594,0.6519993200898171,0.6755555272102356,0.6161110997200012,0.7055555582046509,0.6020725003714158,0.0
0.5854492664337159,0.6508607536554336,0.6738888621330261,0.6183333396911621,0.7055555582046509,0.6052963898380627,0.0
0.5852992221713066,0.650871416926384,0.6727777719497681,0.6016666889190674,0.7055555582046509,0.5989823206061506,0.0
0.5861824333667756,0.6540858328342438,0.6744444370269775,0.6272222399711609,0.7055555582046509,0.6055489526073392,0.0
0.5860293939709663,0.6503316462039948,0.6783333420753479,0.6277777552604675,0.7055555582046509,0.6075917397117814,0.0
0.585152405500412,0.6536309942603111,0.6755555272102356,0.605555534362793,0.7055555582046509,0.6044867033130292,0.0
0.5844385415315628,0.6488476365804672,0.676111102104187,0.6194444298744202,0.7055555582046509,0.6088322686079335,0.0
0.5843432411551476,0.6491061747074127,0.6738888621330261,0.6183333396911621,0.7055555582046509,0.6069454761551032,0.0
0.5829865112900734,0.6521631285548211,0.6766666769981384,0.625,0.7055555582046509,0.6078220175308275,0.0
0.5836495876312255,0.6521344646811486,0.6766666769981384,0.6188889145851135,0.7055555582046509,0.6073391769425048,0.0
0.5844064235687256,0.6536345615983009,0.6755555272102356,0.625,0.7055555582046509,0.6094711038478681,0.0
0.5821753650903702,0.64984100908041,0.6755555272102356,0.6266666650772095,0.7055555582046509,0.6084534244540187,0.0
0.5844410941004753,0.6510161861777306,0.6766666769981384,0.6222222447395325,0.7055555582046509,0.6025553409597385,0.0
0.5818740606307984,0.6510065361857414,0.6738888621330261,0.621666669845581,0.7055555582046509,0.603261031050364,0.0
0.5824451968073845,0.649758243560791,0.675000011920929,0.6100000143051147,0.7055555582046509,0.6048878324171743,0.0
0.5812350384891033,0.652400141954422,0.676111102104187,0.6244444251060486,0.7055555582046509,0.6068786213044124,0.0
0.5823339566588401,0.6536393776535988,0.6766666769981384,0.6144444346427917,0.7055555582046509,0.6063883523993463,0.0
0.5814785286784172,0.6530485019087792,0.6733333468437195,0.6144444346427917,0.7055555582046509,0.609136829594414,0.0
0.5830420807003975,0.6529456317424774,0.6744444370269775,0.6299999952316284,0.7055555582046509,0.6091665428613876,0.0
0.5797320976853371,0.6531655922532081,0.676111102104187,0.6422222256660461,0.7055555582046509,0.6079334422819789,0.0
0.5792306870222091,0.6505516275763512,0.675000011920929,0.6083333492279053,0.7055555582046509,0.603157034615956,0.0
0.578056426346302,0.6530349865555763,0.6777777671813965,0.6027777791023254,0.7055555582046509,0.5992200267419403,0.0
0.5816686257719994,0.6508672028779984,0.6755555272102356,0.6333333253860474,0.7055555582046509,0.6076808795127024,0.0
0.5775546252727508,0.6523687481880188,0.676111102104187,0.6127777695655823,0.7055555582046509,0.6002599910860199,0.0
0.5787106290459633,0.6501351714134216,0.675000011920929,0.6072221994400024,0.7055555582046509,0.6007205467241123,0.0
0.579852856695652,0.6552554249763489,0.6738888621330261,0.617222249507904,0.7055555582046509,0.6006611201901648,0.0
0.5776922971010208,0.6503723070025444,0.6705555319786072,0.625,0.7055555582046509,0.6006759768236518,0.0
0.5785570964217186,0.652200984954834,0.6694444417953491,0.6222222447395325,0.7055555582046509,0.6064032090328332,0.0
0.5800071820616722,0.651896558701992,0.6694444417953491,0.6133333444595337,0.7055555582046509,0.5995543009953944,0.0
0.5793247252702713,0.6549842029809951,0.6666666865348816,0.6177777647972107,0.7055555582046509,0.5983063437824989,0.0
0.5772961974143982,0.6522608429193497,0.6700000166893005,0.5972222089767456,0.7055555582046509,0.5914351507948299,0.0
0.5775213271379471,0.6515483111143112,0.6727777719497681,0.5988888740539551,0.7055555582046509,0.589867775961967,0.0
0.5787532284855843,0.6521150395274162,0.6700000166893005,0.6138888597488403,0.7055555582046509,0.5939013519536473,0.0
0.5769844248890876,0.6528040826320648,0.6700000166893005,0.5861111283302307,0.7055555582046509,0.5885083939979201,0.0
0.5754149064421654,0.6522009268403053,0.6711111068725586,0.6150000095367432,0.7055555582046509,0.5974372307235181,0.0
0.5768318489193917,0.6551845967769623,0.6688888669013977,0.6188889145851135,0.7055555582046509,0.5957955727232209,0.0
0.5761312425136567,0.6557013735175132,0.6683333516120911,0.597777783870697,0.7055555582046509,0.5874312880701233,0.0
0.5733193308115005,0.6553190514445305,0.6727777719497681,0.601111114025116,0.7055555582046509,0.5930916654286138,0.0
0.577766728401184,0.6524534359574318,0.67166668176651,0.6061111092567444,0.7055555582046509,0.594436190759174,0.0
0.5744788721203804,0.6535432636737823,0.6688888669013977,0.6050000190734863,0.7055555582046509,0.5930990937453573,0.0
0.5762513160705567,0.6524498626589775,0.675000011920929,0.6122221946716309,0.7055555582046509,0.5949190313474966,0.0
0.5736809581518173,0.6531474754214287,0.6672222018241882,0.5894444584846497,0.7055555582046509,0.590320903283316,0.0
0.5734748721122742,0.654021130502224,0.6711111068725586,0.6038888692855835,0.7055555582046509,0.5895632149754866,0.0
0.5755994096398354,0.6515376344323158,0.6683333516120911,0.6122221946716309,0.7055555582046509,0.5905214678353885,0.0
0.5751426562666893,0.6504037246108055,0.6655555367469788,0.5955555438995361,0.7055555582046509,0.5864061803595305,0.0
0.57410619109869,0.650420044362545,0.6688888669013977,0.6066666841506958,0.7055555582046509,0.5898826325954538,0.0
0.5740405887365341,0.6528301104903221,0.6677777767181396,0.5950000286102295,0.7055555582046509,0.58931065220621,0.0
0.5751993745565415,0.6511923968791962,0.6655555367469788,0.6133333444595337,0.7055555582046509,0.5902094785321645,0.0
0.5754075959324837,0.6530681356787682,0.6672222018241882,0.6100000143051147,0.7055555582046509,0.5911454464418362,0.0
0.5735177099704742,0.6515880092978478,0.6711111068725586,0.5938888788223267,0.7055555582046509,0.5852250779973258,0.0
0.5755432620644569,0.6506150633096695,0.6683333516120911,0.6083333492279053,0.7055555582046509,0.589414648640618,0.0
0.5738195374608039,0.6513948634266853,0.6727777719497681,0.6150000095367432,0.7055555582046509,0.5913905808943694,0.0
0.573068231344223,0.6507006913423539,0.6700000166893005,0.6061111092567444,0.7055555582046509,0.5872901500519982,0.0
0.5735998943448066,0.6532311916351319,0.6711111068725586,0.625,0.7055555582046509,0.5968281087505571,0.0
0.5739396855235099,0.6521401613950729,0.6688888669013977,0.6077777743339539,0.7055555582046509,0.5901203387312435,0.0
0.5751880571246147,0.6512667760252953,0.6677777767181396,0.6066666841506958,0.7055555582046509,0.5953795869855891,0.0
0.5737471997737884,0.6543428614735604,0.6694444417953491,0.6138888597488403,0.7055555582046509,0.5928019610756203,0.0
0.5721545085310936,0.6527760401368141,0.6672222018241882,0.5972222089767456,0.7055555582046509,0.5875872827217352,0.0
0.5707708597183228,0.6526083543896675,0.6650000214576721,0.6177777647972107,0.7055555582046509,0.5955578665874313,0.0
0.5740753531455993,0.6516649127006531,0.6627777814865112,0.6088888645172119,0.7055555582046509,0.5914574357450602,0.0
0.5724326357245445,0.6522369965910911,0.6644444465637207,0.6111111044883728,0.7055555582046509,0.5913831525776259,0.0
0.5739290386438369,0.6518398821353912,0.6611111164093018,0.6127777695655823,0.7055555582046509,0.586517605110682,0.0
0.5727391541004181,0.6505632266402245,0.6650000214576721,0.601111114025116,0.7055555582046509,0.5881444064774922,0.0
0.5720550194382668,0.6516181498765945,0.6700000166893005,0.602222204208374,0.7055555582046509,0.5856336354182142,0.0
0.572319932281971,0.6531065300107002,0.6655555367469788,0.6083333492279053,0.7055555582046509,0.5888649532016046,0.0
0.5693530216813087,0.6513673022389412,0.6627777814865112,0.6066666841506958,0.7055555582046509,0.5893329371564404,0.0
0.5727737173438072,0.6493589445948601,0.6650000214576721,0.6000000238418579,0.7055555582046509,0.5912048729757837,0.0
0.5703442752361297,0.6550822049379349,0.6644444465637207,0.5988888740539551,0.7055555582046509,0.5920665577180211,0.0
0.5679239004850387,0.6499147564172745,0.6661111116409302,0.6044444441795349,0.7055555582046509,0.58555935225078,0.0
0.5693019777536392,0.6512998208403588,0.6633333563804626,0.6133333444595337,0.7055555582046509,0.5918585648492052,0.0
0.5699214294552803,0.6504886001348495,0.6650000214576721,0.5927777886390686,0.7055555582046509,0.5877358490566038,0.0
0.5701481342315674,0.6487109422683716,0.6650000214576721,0.5944444537162781,0.7055555582046509,0.5966126875649977,0.0
0.5687639653682709,0.6516236901283264,0.6644444465637207,0.6027777791023254,0.7055555582046509,0.5909745951567376,0.0
0.5709692850708962,0.6523650482296943,0.6588888764381409,0.6083333492279053,0.7055555582046509,0.5943619075917397,0.0
0.5700279578566552,0.6507178708910942,0.6611111164093018,0.6066666841506958,0.7055555582046509,0.6014262368147378,0.0
0.5715760536491871,0.6498916998505593,0.6650000214576721,0.6155555844306946,0.7055555582046509,0.6011291041450008,0.0
0.5685814797878266,0.6509821221232415,0.6633333563804626,0.6105555295944214,0.7055555582046509,0.5986851879364137,0.0
0.5691253438591957,0.6502255767583847,0.6672222018241882,0.6044444441795349,0.7055555582046509,0.5949041747140098,0.04164257074548594
0.5677703529596329,0.6529921099543572,0.6644444465637207,0.6088888645172119,0.7055555582046509,0.5925568266230872,0.0831409664335998
0.571083801984787,0.6552434206008911,0.6638888716697693,0.601111114025116,0.7055555582046509,0.5881444064774922,0.12435300177159614
0.5678315475583077,0.6587982043623924,0.6594444513320923,0.6133333444595337,0.7055555582046509,0.5841628287030158,0.16514041292462944
0.5726918771862983,0.6645983934402466,0.6633333563804626,0.5733333230018616,0.7055555582046509,0.5739563214975487,0.20537067595698333
0.5677724614739418,0.6718759194016457,0.6650000214576721,0.5777778029441833,0.7055555582046509,0.5644629326994504,0.2449186624037092
0.5693821594119072,0.6825204595923424,0.6661111116409302,0.573888897895813,0.7055555582046509,0.568853067894815,0.2836680901774622
0.5719476729631424,0.6787845119833946,0.6650000214576721,0.5788888931274414,0.7055555582046509,0.581741197444659,0.32151273753163445
0.570925484597683,0.6797102838754654,0.6583333611488342,0.5394444465637207,0.7055555582046509,0.5614841776853365,0.35835739835078595
0.571272449195385,0.6833950787782669,0.6633333563804626,0.5366666913032532,0.7055555582046509,0.5628138463824097,0.39411856793081457
0.5724174216389656,0.68256875872612,0.6633333563804626,0.5333333611488342,0.7055555582046509,0.566498291487149,0.42872485898211177
0.5719209730625152,0.6854289621114731,0.6666666865348816,0.5255555510520935,0.7055555582046509,0.5565889169514188,0.4621171572600098
0.5718208104372025,0.6860575556755066,0.6650000214576721,0.528333306312561,0.7055555582046509,0.5618555935225078,0.4942485345413392
0.5738852754235267,0.679172906279564,0.6638888716697693,0.5299999713897705,0.7055555582046509,0.5701827365918882,0.525083943312195
0.5739770084619522,0.6843062534928321,0.6616666913032532,0.4794444441795349,0.7055555582046509,0.5310577923042639,0.5545997223493822
0.5735516086220741,0.6905266433954239,0.6605555415153503,0.522777795791626,0.7055555582046509,0.5639652354776408,0.5827829453479101
0.5721827149391174,0.6805167451500893,0.6594444513320923,0.5733333230018616,0.7055555582046509,0.5833011439607785,0.6096306459723195
0.5711667120456696,0.6779694095253944,0.6588888764381409,0.5699999928474426,0.7055555582046509,0.5754419848462338,0.6351489523872873
0.5726117953658104,0.6816031992435455,0.6600000262260437,0.573888897895813,0.7055555582046509,0.5677536770167879,0.6593521627123085
0.5737223625183105,0.6889489680528641,0.6616666913032532,0.522777795791626,0.7055555582046509,0.5491234586242757,0.6822617902381698
0.5748046815395356,0.6929671317338943,0.6633333563804626,0.48944443464279175,0.7055555582046509,0.534846233843411,0.7039056039366212
0.5755228817462921,0.6844050332903862,0.6555555462837219,0.5316666960716248,0.7055555582046509,0.5675159708809984,0.7243166860701287
0.5721912279725074,0.677916131913662,0.6588888764381409,0.5438888669013977,0.7055555582046509,0.5728792155697519,0.7435325248149613
0.5731656864285469,0.6860177844762803,0.6644444465637207,0.496111124753952,0.7055555582046509,0.5412197296092706,0.7615941559557646
0.57251455783844,0.6924886733293534,0.6627777814865112,0.4905555546283722,0.7055555582046509,0.5455281533204576,0.7785453640552638
0.5729575410485268,0.6893130898475647,0.6622222065925598,0.5477777719497681,0.7055555582046509,0.5695884712524142,0.7944319501654966
0.574416670203209,0.6834899604320526,0.6616666913032532,0.5572222471237183,0.7055555582046509,0.5735329074431734,0.8093010702017811
0.5728099495172501,0.6851520419120789,0.6538888812065125,0.5461111068725586,0.7055555582046509,0.5530158965978309,0.8232006455858834
0.5734051436185836,0.6897336497902871,0.6527777910232544,0.5611110925674438,0.7055555582046509,0.5592482543455652,0.8361788456893495
0.575087882578373,0.6866753622889519,0.6583333611488342,0.5483333468437195,0.7055555582046509,0.5716312583568564,0.8482836399575131
0.5711617320775986,0.6858756110072136,0.6566666960716248,0.5211111307144165,0.7055555582046509,0.546842965384044,0.8595624163388944
0.5743010640144348,0.6881293967366219,0.6605555415153503,0.5205555558204651,0.7055555582046509,0.5448001782796018,0.870061661742672
0.5752442821860313,0.6881126165390015,0.6600000262260437,0.5855555534362793,0.7055555582046509,0.5650274847719507,0.8798266996519848
0.5717232644557952,0.685107609629631,0.6611111164093018,0.5555555820465088,0.7055555582046509,0.5761996731540633,0.8889014796847763
0.574175801873207,0.6855033144354821,0.6605555415153503,0.5177778005599976,0.7055555582046509,0.5472292378547021,0.8973284137693678
0.5726631298661232,0.6897995486855507,0.6561111211776733,0.507777750492096,0.7055555582046509,0.5439904917545684,0.9051482536448667
0.5746855661273003,0.6888727083802223,0.6577777862548828,0.5477777719497681,0.7055555582046509,0.5701381666914277,0.9124000045670777
0.5732496157288551,0.685563811659813,0.6572222113609314,0.5411111116409302,0.7055555582046509,0.5753082751448522,0.9191208703639935
0.5744527861475944,0.6855386689305305,0.6611111164093018,0.5633333325386047,0.7055555582046509,0.569618184519388,0.9253462253117413
0.5730737447738647,0.6901034578680992,0.6600000262260437,0.5327777862548828,0.7055555582046509,0.5490640320903284,0.9311096086675774
0.5743582352995873,0.6874171838164329,0.6611111164093018,0.5461111068725586,0.7055555582046509,0.5574134601099391,0.9364427380815397
0.5758385062217712,0.6854952275753021,0.6583333611488342,0.5611110925674438,0.7055555582046509,0.5586985589065518,0.9413755384972873
0.5712756156921387,0.6857115134596825,0.653333306312561,0.5366666913032532,0.7055555582046509,0.555667805675234,0.9459361835339362
0.5722627833485603,0.6869473770260811,0.6555555462837219,0.5244444608688354,0.7055555582046509,0.5508542564254939,0.9501511467057719
0.5689711228013039,0.6901889756321907,0.6566666960716248,0.5694444179534912,0.7055555582046509,0.5624052889615213,0.9540452601799487
0.5730538934469223,0.6872309416532516,0.6572222113609314,0.5777778029441833,0.7055555582046509,0.5771059277967612,0.9576417790898648
0.5711692452430726,0.6861169651150704,0.6527777910232544,0.5811111330986023,0.7055555582046509,0.5849650869113059,0.9609624497119928
0.5730449140071869,0.6868835359811782,0.6555555462837219,0.5822222232818604,0.7055555582046509,0.5753082751448522,0.9640275800758169
0.5729245901107788,0.6891120672225952,0.6611111164093018,0.5249999761581421,0.7055555582046509,0.5479497845788144,0.966856111810523
0.5721722722053528,0.6913915306329728,0.6594444513320923,0.528333306312561,0.7055555582046509,0.5514113801812509,0.969465692239251
0.5712927997112274,0.6901504918932915,0.6483333110809326,0.5355555415153503,0.7055555582046509,0.5631258356856337,0.9718727459135088
0.5739119723439217,0.6867882490158081,0.6516666412353516,0.5149999856948853,0.7055555582046509,0.5540558609419105,0.9740925449386082
0.5741727650165558,0.6876815289258957,0.6505555510520935,0.5105555653572083,0.7055555582046509,0.552005645520725,0.9761392775776596
0.5703086018562317,0.6872783780097962,0.647777795791626,0.5288888812065125,0.7055555582046509,0.5584014262368147,0.9780261147388136
0.5706353917717933,0.6890990644693374,0.653333306312561,0.5522222518920898,0.7055555582046509,0.549650869113059,0.9797652740500487
0.5708384528756142,0.6884465709328651,0.653333306312561,0.5822222232818604,0.7055555582046509,0.569811320754717,0.9813680813098666
0.5681674063205719,0.6888671547174454,0.6511111259460449,0.5944444537162781,0.7055555582046509,0.5790224335165651,0.9828450291725761
0.5699358582496643,0.6861319720745087,0.6583333611488342,0.6000000238418579,0.7055555582046509,0.5791115733174863,0.9842058329851624
0.5679209336638451,0.6893302857875824,0.6566666960716248,0.5633333325386047,0.7055555582046509,0.5558757985440499,0.985459483740613
0.5706109434366227,0.6907410055398941,0.6561111211776733,0.5211111307144165,0.7055555582046509,0.5506908334571385,0.9866142981514305
0.5708871006965637,0.6889687538146972,0.6566666960716248,0.5299999713897705,0.7055555582046509,0.560288218689645,0.9876779658781871
0.5678281277418137,0.687161622941494,0.6622222065925598,0.5538889169692993,0.7055555582046509,0.5684222255236964,0.988657593972518
0.5714881509542465,0.6876215606927871,0.6594444513320923,0.5594444274902344,0.7055555582046509,0.5756574060317932,0.9895597486128833
0.569788770377636,0.6873668149113655,0.6583333611488342,0.5605555772781372,0.7055555582046509,0.5577551626801367,0.9903904942256809
0.5696186527609826,0.688930769264698,0.6588888764381409,0.5383333563804626,0.7055555582046509,0.5595973852325062,0.9911554300946093
0.5720503836870193,0.6905223503708839,0.6577777862548828,0.5761111378669739,0.7055555582046509,0.5632818303372455,0.9918597245682079
0.5731602028012276,0.6882383063435554,0.6572222113609314,0.5355555415153503,0.7055555582046509,0.5598276630515525,0.9925081469798815
0.5714206770062447,0.6886135131120682,0.6538888812065125,0.5377777814865112,0.7055555582046509,0.5586539890060912,0.9931050973968727
0.5698163792490959,0.6876183807849884,0.653333306312561,0.5477777719497681,0.7055555582046509,0.562992125984252,0.9936546343150297
0.5686540454626083,0.6881039410829544,0.6588888764381409,0.554444432258606,0.7055555582046509,0.5666171445550439,0.9941605004152159
0.5716239929199218,0.6894974619150162,0.6544444561004639,0.5394444465637207,0.7055555582046509,0.5631332640023771,0.9946261464950559
0.5712296292185783,0.6900326609611511,0.6516666412353516,0.5338888764381409,0.7055555582046509,0.5504011291041451,0.9950547536867307
0.5726102873682976,0.6886675551533699,0.6505555510520935,0.5588889122009277,0.7055555582046509,0.5538255831228643,0.9954492540678943
0.571349236369133,0.6893765762448311,0.6538888812065125,0.5350000262260437,0.7055555582046509,0.5621824394592185,0.9958123497686822
0.5684296168386936,0.6888924941420556,0.647777795791626,0.5422222018241882,0.7055555582046509,0.5612538998662903,0.996146530673345
0.5697430118918418,0.689284086227417,0.6499999761581421,0.5355555415153503,0.7055555582046509,0.558178576734512,0.9964540908104156
0.5701921507716179,0.6895099237561226,0.6555555462837219,0.5444444417953491,0.7055555582046509,0.5584311395037884,0.9967371435205632
0.5700124889612198,0.6883651480078697,0.6583333611488342,0.5533333420753479,0.7055555582046509,0.5729757836874164,0.996997635486526
0.5709890052676201,0.6886042803525925,0.6538888812065125,0.5388888716697693,0.7055555582046509,0.5715346902391918,0.997237359704767
0.5685231029987335,0.6884817913174629,0.6516666412353516,0.5116666555404663,0.7055555582046509,0.5659857376318526,0.9974579674738373
0.5664429679512978,0.6890295207500458,0.6516666412353516,0.5327777862548828,0.7055555582046509,0.5661045906997474,0.997660979469889
0.5627405986189842,0.6876605555415154,0.648888885974884,0.5388888716697693,0.7055555582046509,0.5654880404100431,0.9978477959753846
0.5686281278729439,0.6893958196043968,0.652222216129303,0.5294444561004639,0.7055555582046509,0.5620932996582975,0.9980197063228164
0.5705499142408371,0.6891183599829673,0.653333306312561,0.5761111378669739,0.7055555582046509,0.5687787847273807,0.9981778976111988
0.5689862489700317,0.6882328897714615,0.6566666960716248,0.5522222518920898,0.7055555582046509,0.5672411231614916,0.9983234627492388
0.5666581079363823,0.6890895456075669,0.6499999761581421,0.5744444727897644,0.7055555582046509,0.5637498142920814,0.9984574078754256
0.5699786394834518,0.6893998324871063,0.6527777910232544,0.5894444584846497,0.7055555582046509,0.5699821720398157,0.998580659201799
0.5681533366441727,0.6874255165457726,0.6538888812065125,0.5672222375869751,0.7055555582046509,0.5652280493240232,0.9986940693248945
0.5694474935531616,0.6890750125050544,0.6566666960716248,0.5438888669013977,0.7055555582046509,0.5602362204724409,0.9987984230442755
0.5668501779437065,0.6892117917537689,0.6544444561004639,0.5605555772781372,0.7055555582046509,0.5605036398752044,0.9988944427261528
0.5676582857966423,0.690121702849865,0.652222216129303,0.5533333420753479,0.7055555582046509,0.5641806566632002,0.9989827932469049
0.5672422513365746,0.688911908864975,0.6538888812065125,0.5055555701255798,0.7055555582046509,0.5407666022879215,0.9990640865487344
0.5686921656131745,0.6895060807466507,0.6555555462837219,0.5299999713897705,0.7055555582046509,0.5597385232506313,0.9991388858373509
0.5661845423281193,0.6882489860057831,0.6494444608688354,0.5483333468437195,0.7055555582046509,0.5677833902837617,0.9992077094493426
0.5679242111742496,0.6868300378322602,0.6483333110809326,0.5355555415153503,0.7055555582046509,0.560377358490566,0.9992710344148283
0.5657931283116341,0.6892537578940392,0.6538888812065125,0.5433333516120911,0.7055555582046509,0.5526964789778637,0.9993292997390673
0.5689017474651337,0.689157547056675,0.6511111259460449,0.5311111211776733,0.7055555582046509,0.5489823206061506,0.9993829094249169
0.5638133175671101,0.6895554572343826,0.6466666460037231,0.5422222018241882,0.7055555582046509,0.5552072500371416,0.999432235256364
0.5695778787136078,0.6902058869600296,0.6511111259460449,0.5377777814865112,0.7055555582046509,0.5636012479572129,0.9994776193618087
0.5672744363546371,0.6886916294693947,0.6511111259460449,0.5338888764381409,0.7055555582046509,0.5624944287624424,0.9995193765743622
0.5643357262015343,0.6891619071364403,0.6538888812065125,0.5361111164093018,0.7055555582046509,0.5585722775219135,0.9995577966050893
0.568646177649498,0.6884689643979073,0.6466666460037231,0.5611110925674438,0.7055555582046509,0.5702421631258356,0.9995931460438896
0.565210933983326,0.6877741739153862,0.6566666960716248,0.5461111068725586,0.7055555582046509,0.567857673451196,0.9996256702015904
0.5652389973402023,0.6876092851161957,0.6572222113609314,0.5177778005599976,0.7055555582046509,0.5565740603179319,0.9996555948057622
0.5661229491233826,0.6892599314451218,0.6561111211776733,0.5216666460037231,0.7055555582046509,0.5527336205615807,0.999683127561795
0.5624503701925277,0.6901283577084542,0.6611111164093018,0.5144444704055786,0.7055555582046509,0.5591591145446442,0.9997084595898862
0.5601610779762268,0.6880615532398224,0.6549999713897705,0.550000011920929,0.7055555582046509,0.5634675382558312,0.9997317667477394
0.5661485001444817,0.6876970767974854,0.647777795791626,0.5572222471237183,0.7055555582046509,0.5647377804189571,0.9997532108480274
0.5663510814309121,0.68844353556633,0.6516666412353516,0.554444432258606,0.7055555582046509,0.5534244540187194,0.9997729407789511
0.5669487521052361,0.6897187992930413,0.648888885974884,0.5677777528762817,0.7055555582046509,0.5667211409894518,0.9997910935355716
0.5668991737067699,0.6886008337140084,0.6527777910232544,0.5605555772781372,0.7055555582046509,0.5643515079482989,0.999807795169001
0.5628566727042198,0.687946480512619,0.6538888812065125,0.5816666483879089,0.7055555582046509,0.5661194473332343,0.9998231616599622
0.5666711896657943,0.6886383503675461,0.6544444561004639,0.5661110877990723,0.7055555582046509,0.5693879067003417,0.999837299722729
0.5657525852322578,0.6889734581112862,0.6583333611488342,0.5299999713897705,0.7055555582046509,0.561387609567672,0.999850307544979
0.566705983877182,0.688187874853611,0.6577777862548828,0.5327777862548828,0.7055555582046509,0.5617070271876392,0.9998622754686506
0.5651898711919785,0.6896464943885803,0.6538888812065125,0.5405555367469788,0.7055555582046509,0.5655697518942208,0.9998732866165005
0.5655717849731445,0.6895064592361451,0.6494444608688354,0.5383333563804626,0.7055555582046509,0.5541004308423711,0.9998834174686777
0.5659280002117157,0.6878519043326378,0.6555555462837219,0.5366666913032532,0.7055555582046509,0.558965978309315,0.9998927383932981
0.5648649215698243,0.6876608580350876,0.6566666960716248,0.5600000023841858,0.7055555582046509,0.5650571980389243,0.9999013141346766
